,Bayesian_contract,Dynamic_contract,Deterministic_menu,Randomized_menu,r,P,c,DC > BC,DC > DM,DC > RM,Perfect EQ
0,8.200140704532846,8.424107561845327,13.053496982326482,13.053496982326482,[6 7],"[[[0.11576727 0.88423273]
  [0.30643115 0.69356885]]

 [[0.64007187 0.35992813]
  [0.31619607 0.68380393]]]","[[1.72105818 1.67339221]
 [3.17996406 3.34190197]]",True,False,False,"[('x0,,0', 7.011178923225093), ('x0,,1', 0.0), ('x1,0,0', 0.0), ('x1,0,1', 2.97484047340875), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 0.0), ('y1_1_1', 1.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 1.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,3.0774801744859044,3.0774801744859044,5.191748628612354,5.191748628612354,[2 3],"[[[0.27971783 0.72028217]
  [0.14897382 0.85102618]]

 [[0.52204937 0.47795063]
  [0.52853354 0.47146646]]]","[[1.36014108 1.42551309]
 [0.82598354 0.82382215]]",False,False,False,"[('x0,,0', 0.0), ('x0,,1', 0.0), ('x1,0,0', 0.19958979798349819), ('x1,0,1', 3.2383498747739567), ('x1,1,0', 0.0), ('x1,1,1', 3.350103970230215), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,5.431007141070927,5.677996846618036,5.716773017737422,6.012454039969089,[0 9],"[[[0.81435907 0.18564093]
  [0.59481267 0.40518733]]

 [[0.19829685 0.80170315]
  [0.55825799 0.44174201]]]","[[0.41769208 0.91167149]
 [3.60766415 1.98783902]]",True,False,False,"[('x0,,0', 0.0), ('x0,,1', 4.500000000000092), ('x1,0,0', 0.0), ('x1,0,1', 4.499999999999832), ('x1,1,0', 0.0), ('x1,1,1', 3.280861656675759), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 1.329363577087829), ('a1', 0.0)]"
0,11.20922969045649,11.430636354351943,13.606316602612676,13.664300879341633,[5 8],"[[[0.82076645 0.17923355]
  [0.25415544 0.74584456]]

 [[0.15972915 0.84027085]
  [0.24321264 0.75678736]]]","[[1.10754013 1.44750674]
 [1.88020314 1.81759052]]",True,False,False,"[('x0,,0', 0.0), ('x0,,1', 1.3815120497493987), ('x1,0,0', 0.0), ('x1,0,1', 3.0937190922902027), ('x1,1,0', 0.0), ('x1,1,1', 2.500011834845965), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,7.14513981573427,7.486751509545111,9.145139815734163,9.145139815734165,[3 7],"[[[0.94008538 0.05991462]
  [0.58894513 0.41105487]]

 [[0.23162744 0.76837256]
  [0.74068484 0.25931516]]]","[[1.07988616 1.54807317]
 [1.21469804 0.80745213]]",True,False,False,"[('x0,,0', 1.6274873440335567), ('x0,,1', 0.0), ('x1,0,0', 0.0), ('x1,0,1', 2.6711330851744695), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 1.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,6.850397735704726,7.327154342347691,11.159285060512927,11.159285060512927,[4 7],"[[[0.57846497 0.42153503]
  [0.56031105 0.43968895]]

 [[0.2742787  0.7257213 ]
  [0.36844001 0.63155999]]]","[[2.63230254 2.65953343]
 [1.23543278 1.178936  ]]",True,False,False,"[('x0,,0', 7.126379985976984), ('x0,,1', 0.0), ('x1,0,0', 1.9746120176477584), ('x1,0,1', 0.0), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', -0.0), ('y1_1_1', 1.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 1.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.26777150759859314)]"
0,7.327729130301068,7.3277291303010665,9.335079103438108,9.335079103438108,[3 7],"[[[0.34286588 0.65713412]
  [0.37387261 0.62612739]]

 [[0.4092357  0.5907643 ]
  [0.79235762 0.20764238]]]","[[1.87617883 1.83483652]
 [1.78768573 1.27685651]]",False,False,False,"[('x0,,0', 2.0000000000004188), ('x0,,1', 0.0), ('x1,0,0', 0.0), ('x1,0,1', 4.666666666666567), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,7.526744930259136,7.526744930259136,13.526744930259147,13.526744930259147,[6 8],"[[[0.28371569 0.71628431]
  [0.78105021 0.21894979]]

 [[0.18953938 0.81046062]
  [0.63891615 0.36108385]]]","[[3.71628431 3.21894979]
 [3.81046062 3.36108385]]",False,False,False,"[('x0,,0', 6.0000000000010445), ('x0,,1', 0.0), ('x1,0,0', 0.0), ('x1,0,1', 7.999999999999687), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,3.160691439734894,3.178267473305283,3.160691439734894,3.160691439734894,[0 3],"[[[0.33805631 0.66194369]
  [0.58059014 0.41940986]]

 [[0.49153906 0.50846094]
  [0.25719194 0.74280806]]]","[[0.49645777 0.31455739]
 [0.30507657 0.44568483]]",True,True,True,"[('x0,,0', 0.0), ('x0,,1', 0.7500000000001452), ('x1,0,0', 0.0), ('x1,0,1', 0.7499999999997707), ('x1,1,0', 0.0), ('x1,1,1', 0.7026767825961727), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', -0.0), ('y1_1_1', 1.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.0), ('a1', 0.1876903497696491)]"
0,6.872573271194824,6.872573271194792,6.872573271194753,6.872573271194753,[0 8],"[[[0.71388826 0.28611174]
  [0.69566023 0.30433977]]

 [[0.23050019 0.76949981]
  [0.55430286 0.44569714]]]","[[0.45777878 0.48694363]
 [1.23119969 0.71311543]]",False,True,True,"[('x0,,0', 0.0), ('x0,,1', 1.5999999999986787), ('x1,0,0', 0.0), ('x1,0,1', 1.6000000000011874), ('x1,1,0', 0.0), ('x1,1,1', 1.6000000000014054), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,6.184105275168884,6.5195577930826385,11.571397830595686,11.571397830595686,[5 7],"[[[0.37332024 0.62667976]
  [0.60675346 0.39324654]]

 [[0.44257449 0.55742551]
  [0.60754762 0.39245238]]]","[[2.08445317 1.92883103]
 [3.05742551 2.89245238]]",True,False,False,"[('x0,,0', 8.68756508480375), ('x0,,1', 0.0), ('x1,0,0', 1.7125308575117422), ('x1,0,1', 2.7125308575121383), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 1.4135481385942237), ('a1', 0.0)]"
0,11.280519047153755,11.280519040440726,13.641100792345537,13.641100792345535,[5 8],"[[[0.41334918 0.58665082]
  [0.2386547  0.7613453 ]]

 [[0.49407134 0.50592866]
  [0.14307828 0.85692172]]]","[[1.35199049 1.45680718]
 [1.62944649 1.89269129]]",False,False,False,"[('x0,,0', 4.297543279874114e-08), ('x0,,1', 0.5707857335436303), ('x1,0,0', 1.4768570808247754), ('x1,0,1', 0.7459521319395367), ('x1,1,0', 4.2652948703955134e-08), ('x1,1,1', 3.846633589853505), ('y0_0_0', 0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 0.0), ('y1_0_1', 1.0), ('y1_1_0', 0.0), ('y1_1_1', 1.0), ('z0_1,0', 0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.44956709086529445), ('a1', 2.052194893549654e-09)]"
0,5.559305009188206,6.422181346189072,7.559305009188218,7.853270544618512,[2 7],"[[[0.37836934 0.62163066]
  [0.89015961 0.10984039]]

 [[0.55552991 0.44447009]
  [0.19790866 0.80209134]]]","[[2.55407665 1.27460096]
 [1.05558762 1.50261418]]",True,False,False,"[('x0,,0', 2.0353331947355446), ('x0,,1', 0.0), ('x1,0,0', 0.0), ('x1,0,1', 0.0), ('x1,1,0', 0.0), ('x1,1,1', 3.244541063904865), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', 0.0), ('y1_1_1', 1.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 1.0), ('z0_2,1-1', 0.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.0), ('a1', 0.0)]"
0,5.699257725942024,6.431389645514579,10.411593317591883,10.411593317591883,[4 8],"[[[0.74447182 0.25552818]
  [0.67202906 0.32797094]]

 [[0.51830974 0.48169026]
  [0.65262985 0.34737015]]]","[[2.51105637 2.65594187]
 [1.97558701 1.79649353]]",True,False,False,"[('x0,,0', 5.82191272939732), ('x0,,1', 0.0), ('x1,0,0', 0.17680641409017064), ('x1,0,1', 2.176806414090514), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 1.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.2065669910419392)]"
0,3.222755776480647,3.417942627928855,5.07979430669247,5.07979430669247,[2 3],"[[[0.18151252 0.81848748]
  [0.32451112 0.67548888]]

 [[0.52289709 0.47710291]
  [0.59569457 0.40430543]]]","[[0.5636975  0.53509778]
 [1.23855145 1.20215271]]",True,False,False,"[('x0,,0', 2.8815584837714496), ('x0,,1', 0.0), ('x1,0,0', 1.5678262955761515), ('x1,0,1', 0.0), ('x1,1,0', 0.0), ('x1,1,1', 0.20000000000065993), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', -0.0), ('y1_1_1', 1.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 1.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 1.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,6.2288767698078775,6.2356363538765045,6.2288767698077985,6.228876769807798,[0 8],"[[[0.34915019 0.65084981]
  [0.93272007 0.06727993]]

 [[0.49560964 0.50439036]
  [0.48293542 0.51706458]]]","[[1.7355995  0.17941315]
 [0.80702458 0.82730333]]",True,True,True,"[('x0,,0', 0.0), ('x0,,1', 2.6666666666666825), ('x1,0,0', 0.0), ('x1,0,1', 2.666666666666514), ('x1,1,0', 0.0), ('x1,1,1', 2.6405206713225526), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', -0.0), ('y1_1_1', 1.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.0), ('a1', 1.0895519388036887)]"
0,11.869409159366876,11.869409159366874,15.862959509839637,15.862856009990024,[7 9],"[[[0.69808    0.30192   ]
  [0.4613021  0.5386979 ]]

 [[0.14147826 0.85852174]
  [0.54715108 0.45284892]]]","[[1.90096    2.01934895]
 [2.90568116 2.63523261]]",False,False,False,"[('x0,,0', 0.0), ('x0,,1', 0.0), ('x1,0,0', 0.0), ('x1,0,1', 6.769033415508694), ('x1,1,0', 3.7693489485815483), ('x1,1,1', 4.26934894858149), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,5.590710518790299,5.794115312671324,6.270687334650681,6.270687334650681,[0 9],"[[[0.69326138 0.30673862]
  [0.42205499 0.57794501]]

 [[0.3355649  0.6644351 ]
  [0.60999558 0.39000442]]]","[[0.92021586 1.73383504]
 [2.98995796 1.75501987]]",True,False,False,"[('x0,,0', 0.0), ('x0,,1', 4.499999999999995), ('x1,0,0', 0.0), ('x1,0,1', 4.500000000000009), ('x1,1,0', 0.0), ('x1,1,1', 3.7961102203756742), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 1.3270254509247261), ('a1', 0.0)]"
0,4.800396671895333,4.800396671895333,5.361038423678568,5.361038423678568,[1 4],"[[[0.45445515 0.54554485]
  [0.37748963 0.62251037]]

 [[0.28901176 0.71098824]
  [0.42519871 0.57480129]]]","[[0.52732691 0.57350622]
 [0.62659294 0.54488078]]",False,False,False,"[('x0,,0', 0.0), ('x0,,1', 1.1625972088129446), ('x1,0,0', 0.0), ('x1,0,1', 0.6000000000005496), ('x1,1,0', 0.049777402206519494), ('x1,1,1', 0.6497774022072871), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,7.883972432806619,7.88397242610618,10.24527941213558,10.24527941213558,[4 8],"[[[0.64261565 0.35738435]
  [0.63345171 0.36654829]]

 [[0.85503871 0.14496129]
  [0.52456851 0.47543149]]]","[[1.08590748 1.09323863]
 [1.52661505 1.96724199]]",False,False,False,"[('x0,,0', 2.09814811389756e-08), ('x0,,1', 1.1060766865098068), ('x1,0,0', 0.7117610375504129), ('x1,0,1', 1.4060540630503982), ('x1,1,0', 2.0800594495627894e-08), ('x1,1,1', 7.169529812647383), ('y0_0_0', 0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 0.0), ('y1_0_1', 1.0), ('y1_1_0', 0.0), ('y1_1_1', 1.0), ('z0_1,0', 0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.8469321406556924), ('a1', 2.1637131777429917e-09)]"
