,Bayesian_contract,Dynamic_contract,Deterministic_menu,Randomized_menu,r,P,c,DC > BC,DC > DM,DC > RM,Perfect EQ
0,6.948253186001148,7.144661714992772,8.281586519334587,8.386338972671293,[2 7],"[[[0.4109144  0.5890856 ]
  [0.73122542 0.26877458]]

 [[0.48262961 0.51737039]
  [0.30460964 0.69539036]]]","[[1.648476   1.11462429]
 [0.91737039 1.09539036]]",True,False,False,"[('x0,,0', 1.9172882043124904), ('x0,,1', 0.0), ('x1,0,0', 0.0), ('x1,0,1', 0.0), ('x1,1,0', 0.0), ('x1,1,1', 2.310581704841911), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', 0.0), ('y1_1_1', 1.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 1.0), ('z0_2,1-1', 0.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.0), ('a1', 0.0)]"
0,9.793512504046337,10.170810806141638,13.222900723710811,13.222900723710811,[5 8],"[[[0.22105328 0.77894672]
  [0.20770221 0.79229779]]

 [[0.70464648 0.29535352]
  [0.46848706 0.53151294]]]","[[1.46736803 1.47537867]
 [1.96202019 2.19817961]]",True,False,False,"[('x0,,0', 5.568807181398073), ('x0,,1', 0.0), ('x1,0,0', 0.0), ('x1,0,1', 0.0), ('x1,1,0', 1.2559321702267165), ('x1,1,1', 2.255932170226244), ('y0_0_0', 0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', 0.0), ('y1_1_1', 1.0), ('z0_1,0', 0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.25412619058970787), ('a1', 0.0)]"
0,9.904954118592563,9.904954118592629,12.904954118592602,12.904954118592602,[6 7],"[[[0.4085256  0.5914744 ]
  [0.66570496 0.33429504]]

 [[0.61105626 0.38894374]
  [0.38486891 0.61513109]]]","[[1.6478686  1.58357376]
 [1.59723594 1.65378277]]",True,False,False,"[('x0,,0', 0.0), ('x0,,1', 5.127009193365345), ('x1,0,0', 0.11537392540018226), ('x1,0,1', 0.36537392540032054), ('x1,1,0', 0.0), ('x1,1,1', 0.24999999999958636), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', -0.0), ('y1_1_1', 1.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.0), ('a1', 0.0)]"
0,7.9908455730969905,7.99084557309695,9.990845573096987,9.990845573096985,[4 6],"[[[0.89643763 0.10356237]
  [0.35734464 0.64265536]]

 [[0.47646433 0.52353567]
  [0.31542498 0.68457502]]]","[[1.05178119 1.32132768]
 [1.26176784 1.34228751]]",False,False,False,"[('x0,,0', 0.0), ('x0,,1', 0.0), ('x1,0,0', 0.0), ('x1,0,1', 3.692661739216688), ('x1,1,0', 1.999999999998847), ('x1,1,1', 3.000000000000637), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', 0.0), ('y1_1_1', 1.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.0), ('a1', 0.0)]"
0,2.649758642755935,2.969635421149875,4.232332775076542,4.232332775076541,[1 5],"[[[0.80315582 0.19684418]
  [0.60273946 0.39726054]]

 [[0.58377307 0.41622693]
  [0.69965655 0.30034345]]]","[[0.35747535 0.51780843]
 [1.33245385 1.10068691]]",True,False,False,"[('x0,,0', 0.0), ('x0,,1', 3.9921225168579384), ('x1,0,0', 0.0), ('x1,0,1', 2.410413057691633), ('x1,1,0', 0.0), ('x1,1,1', 0.8000000000004557), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.8681043065997766), ('a1', 0.0)]"
0,3.9398375134006174,3.994594499265065,4.9398375134005,4.940971442241666,[2 3],"[[[0.42630503 0.57369497]
  [0.64340991 0.35659009]]

 [[0.50019112 0.49980888]
  [0.32057829 0.67942171]]]","[[0.64342374 0.58914752]
 [0.49996178 0.53588434]]",True,False,False,"[('x0,,0', 0.0), ('x0,,1', 1.6106528876951907), ('x1,0,0', 0.2194002784211238), ('x1,0,1', 0.46940027842068804), ('x1,1,0', 0.0), ('x1,1,1', 0.19999999999967416), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', -0.0), ('y1_1_1', 1.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.0), ('a1', 0.15842819943101003)]"
0,6.0042037500731915,6.2903877523301395,9.115096151473619,9.155077126821162,[4 6],"[[[0.6081096  0.3918904 ]
  [0.71916387 0.28083613]]

 [[0.72328805 0.27671195]
  [0.28755637 0.71244363]]]","[[1.1959452  1.14041806]
 [2.27671195 2.71244363]]",True,False,False,"[('x0,,0', 0.0), ('x0,,1', 5.653948509947576), ('x1,0,0', 0.0), ('x1,0,1', 0.5000000000006153), ('x1,1,0', 0.0), ('x1,1,1', 1.960530807661512), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', -0.0), ('y1_1_1', 1.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.01978295050879172), ('a1', 0.0)]"
0,10.292365852999565,10.419741444960497,14.57331739601766,14.57331739601766,[7 8],"[[[0.8872054  0.1127946 ]
  [0.56918682 0.43081318]]

 [[0.57083709 0.42916291]
  [0.59932962 0.40067038]]]","[[2.37093153 2.47693773]
 [1.85729073 1.8501676 ]]",True,False,False,"[('x0,,0', 5.108119152435645), ('x0,,1', 1.5276792840389741), ('x1,0,0', 0.0), ('x1,0,1', 0.3333333333334927), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 1.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,12.711293831501218,13.131397814028173,16.744881368325107,16.744881368325107,[8 9],"[[[0.40477366 0.59522634]
  [0.96817707 0.03182293]]

 [[0.66412463 0.33587537]
  [0.65971101 0.34028899]]]","[[1.71904527 1.60636459]
 [2.08396884 2.08507225]]",True,False,False,"[('x0,,0', 0.0), ('x0,,1', 5.576106152066654), ('x1,0,0', 0.0), ('x1,0,1', 0.20000000000001134), ('x1,1,0', 2.187584732549617), ('x1,1,1', 2.437584732540188), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', 0.0), ('y1_1_1', 1.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.0), ('a1', 0.0)]"
0,7.011515594508737,7.011515594508737,10.136228503592724,10.136228503592724,[4 6],"[[[0.6096002  0.3903998 ]
  [0.67219328 0.32780672]]

 [[0.13176311 0.86823689]
  [0.25969247 0.74030753]]]","[[1.59359987 1.55187115]
 [1.91215793 1.82687169]]",False,False,False,"[('x0,,0', 0.0), ('x0,,1', 0.0), ('x1,0,0', 2.6666666666666208), ('x1,0,1', 4.000000000000094), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,5.581665906414045,5.581665906414045,9.457705890435014,9.478016235680855,[4 8],"[[[0.65736508 0.34263492]
  [0.83207973 0.16792027]]

 [[0.71238718 0.28761282]
  [0.84546956 0.15453044]]]","[[2.68526984 2.33584054]
 [1.03009026 0.92362435]]",False,False,False,"[('x0,,0', 0.0), ('x0,,1', 13.674233261649825), ('x1,0,0', 0.0), ('x1,0,1', 1.9999999999994198), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 2.4479299258235345)]"
0,4.290076760154111,4.290076760154111,4.956743426820843,4.956743426820843,[1 4],"[[[0.93951931 0.06048069]
  [0.38043815 0.61956185]]

 [[0.14119014 0.85880986]
  [0.3989146  0.6010854 ]]]","[[0.39381403 0.95289519]
 [1.19214319 0.93441873]]",False,False,False,"[('x0,,0', 0.0), ('x0,,1', 1.7762680640645), ('x1,0,0', 0.0), ('x1,0,1', 1.0000000000001008), ('x1,1,0', 0.14857846131641925), ('x1,1,1', 1.2085274782182287), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,3.9136629616523546,3.9885999444266633,3.9136629616523244,3.9136629616523244,[0 5],"[[[0.70450035 0.29549965]
  [0.47968941 0.52031059]]

 [[0.34621171 0.65378829]
  [0.58337425 0.41662575]]]","[[0.29549965 0.52031059]
 [1.08964716 0.69437625]]",True,True,True,"[('x0,,0', 0.0), ('x0,,1', 1.666666666666759), ('x1,0,0', 0.0), ('x1,0,1', 1.6666666666665224), ('x1,1,0', 0.0), ('x1,1,1', 1.3786195514262332), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.5438734927382196), ('a1', 0.0)]"
0,10.88729565513415,10.898700781352966,13.061908902763012,13.061908902763012,[5 9],"[[[0.56604061 0.43395939]
  [0.95828323 0.04171677]]

 [[0.63055101 0.36944899]
  [0.41332309 0.58667691]]]","[[1.34716751 1.03337341]
 [1.61944899 1.83667691]]",True,False,False,"[('x0,,0', 0.0), ('x0,,1', 0.8581534256726594), ('x1,0,0', 1.9747637746971085), ('x1,0,1', 2.7747637746973566), ('x1,1,0', 0.0), ('x1,1,1', 5.403135822351401), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', -0.0), ('y1_1_1', 1.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.0), ('a1', 0.0)]"
0,7.749192776057222,7.9217256269950465,9.66845031932912,9.66845031932912,[4 6],"[[[0.42045286 0.57954714]
  [0.81241049 0.18758951]]

 [[0.65723073 0.34276927]
  [0.46724692 0.53275308]]]","[[1.28977357 1.09379476]
 [0.93710771 1.01310123]]",True,False,False,"[('x0,,0', 0.0), ('x0,,1', 3.4032674987725917), ('x1,0,0', 0.0), ('x1,0,1', 1.0477028796147516), ('x1,1,0', 0.0), ('x1,1,1', 0.39999999999961733), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', -0.0), ('y1_1_1', 1.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.0), ('a1', 0.0)]"
0,8.687577671307672,9.452151269500007,11.664758191253105,11.664758191253105,[2 8],"[[[0.33235399 0.66764601]
  [0.41843322 0.58156678]]

 [[0.30410708 0.69589292]
  [0.16241826 0.83758174]]]","[[2.00195868 1.82980022]
 [1.23507151 1.40509809]]",True,False,False,"[('x0,,0', 5.508293544686932), ('x0,,1', 0.0), ('x1,0,0', 0.0), ('x1,0,1', 0.0), ('x1,1,0', 0.0), ('x1,1,1', 2.286999172685489), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', 0.0), ('y1_1_1', 1.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 1.0), ('z0_2,1-1', 0.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.0), ('a1', 0.0)]"
0,8.846930128433684,9.954750824046352,15.184723293762843,15.184723293762843,[6 9],"[[[0.54521366 0.45478634]
  [0.37740952 0.62259048]]

 [[0.21719932 0.78280068]
  [0.39321191 0.60678809]]]","[[3.68217951 3.93388572]
 [2.08710051 1.95509107]]",True,False,False,"[('x0,,0', 10.527017859697024), ('x0,,1', 0.0), ('x1,0,0', 0.9427055848488344), ('x1,0,1', 2.442705584848324), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 1.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.2291666601497031)]"
0,1.6645217660573077,1.795850366746565,2.7915751595872424,2.7915751595872424,[1 2],"[[[0.75160745 0.24839255]
  [0.29277517 0.70722483]]

 [[0.51986209 0.48013791]
  [0.37818129 0.62181871]]]","[[0.41613085 0.56907494]
 [0.74006896 0.81090935]]",True,False,False,"[('x0,,0', 0.0), ('x0,,1', 1.6090860757658898), ('x1,0,0', 0.46748572539270766), ('x1,0,1', 0.9674857253927465), ('x1,1,0', 0.0), ('x1,1,1', 0.3333333333334377), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 0.0), ('y0_1_1', 1.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 0.0), ('y1_1_1', 1.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 1.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 1.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.23557734412547043), ('a1', 0.0)]"
0,5.9286960263921555,6.429822064807373,9.72978731481906,9.72978731481906,[2 8],"[[[0.49969686 0.50030314]
  [0.41710692 0.58289308]]

 [[0.58112354 0.41887646]
  [0.30659745 0.69340255]]]","[[2.50090941 2.74867924]
 [0.90265175 1.23208307]]",True,False,False,"[('x0,,0', 6.972549323394804), ('x0,,1', 0.0), ('x1,0,0', 0.0), ('x1,0,1', 0.0), ('x1,1,0', 1.740926298213187), ('x1,1,1', 2.9409262982133075), ('y0_0_0', -0.0), ('y0_0_1', 1.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', -0.0), ('y1_0_1', 1.0), ('y1_1_0', 0.0), ('y1_1_1', 1.0), ('z0_1,0', -0.0), ('z0_1,1', 1.0), ('z0_2,0-0', 0.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 1.0), ('z0_2,1-1', 0.0), ('z1_1,0', -0.0), ('z1_1,1', 1.0), ('z1_2,0-0', 0.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 1.0), ('a0', 0.0), ('a1', 2.246609040612081)]"
0,4.753332876508992,4.75333287650899,7.218821480372501,7.218821480372501,[1 8],"[[[0.45208467 0.54791533]
  [0.51562875 0.48437125]]

 [[0.47553451 0.52446549]
  [0.73882533 0.26117467]]]","[[2.41770367 2.19529939]
 [2.33562921 1.41411135]]",False,False,False,"[('x0,,0', 0.9999999999976861), ('x0,,1', 0.0), ('x1,0,0', 0.0), ('x1,0,1', 8.000000000002043), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.0), ('a1', 0.0)]"
0,9.985799551278355,10.419279257676145,13.319132884611761,13.406080981113268,[5 9],"[[[0.31827485 0.68172515]
  [0.49699948 0.50300052]]

 [[0.43705032 0.56294968]
  [0.69504947 0.30495053]]]","[[1.93172515 1.75300052]
 [2.41726625 2.07326737]]",True,False,False,"[('x0,,0', 5.9658124010106794), ('x0,,1', 0.0), ('x1,0,0', 1.4765727202564043), ('x1,0,1', 2.8099060535898492), ('x1,1,0', 0.0), ('x1,1,1', 0.0), ('y0_0_0', 1.0), ('y0_0_1', 0.0), ('y0_1_0', 1.0), ('y0_1_1', 0.0), ('y1_0_0', 1.0), ('y1_0_1', 0.0), ('y1_1_0', 1.0), ('y1_1_1', 0.0), ('z0_1,0', 1.0), ('z0_1,1', 0.0), ('z0_2,0-0', 1.0), ('z0_2,1-0', 0.0), ('z0_2,0-1', 0.0), ('z0_2,1-1', 0.0), ('z1_1,0', 1.0), ('z1_1,1', 0.0), ('z1_2,0-0', 1.0), ('z1_2,1-0', 0.0), ('z1_2,0-1', 0.0), ('z1_2,1-1', 0.0), ('a0', 0.4208573520547114), ('a1', 0.0)]"
